0.000	0.0000	0.0000
0.025	0.0000	0.0000
0.050	0.0000	0.0000
0.075	0.0000	0.0000
0.100	0.0000	0.0000
0.125	0.0000	0.0000
0.150	0.0000	0.0000
0.175	0.0000	0.0000
0.200	0.0000	0.0000
0.225	0.0000	0.0000
0.250	0.0000	0.0000
0.275	0.0000	0.0000
0.300	0.0000	0.0000
0.325	0.0000	0.0000
0.350	0.0000	0.0000
0.375	0.0000	0.0000
0.400	0.0000	0.0000
0.425	0.0000	0.0000
0.450	0.0000	0.0000
0.475	0.0000	0.0000
0.500	0.0000	0.0000
0.525	0.0000	0.0000
0.550	0.0000	0.0000
0.575	0.0000	0.0000
0.600	0.0000	0.0000
0.625	0.0000	0.0000
0.650	0.0000	0.0000
0.675	0.0000	0.0000
0.700	0.0000	0.0000
0.725	0.0000	0.0000
0.750	0.0000	0.0000
0.775	0.0000	0.0000
0.800	0.0000	0.0000
0.825	0.0000	0.0000
0.850	0.0000	0.0000
0.875	0.0000	0.0000
0.900	0.0000	0.0000
0.925	0.0000	0.0000
0.950	0.0000	0.0000
0.975	0.0000	0.0000
1.000	0.0000	0.0000
1.025	0.0000	0.0000
1.050	0.0000	0.0000
1.075	0.0000	0.0000
1.100	0.0000	0.0000
1.125	0.0000	0.0000
1.150	0.0000	0.0000
1.175	0.0000	0.0000
1.200	0.0000	0.0000
1.225	0.0000	0.0000
1.250	0.0000	0.0000
1.275	0.0000	0.0000
1.300	0.0000	0.0000
1.325	0.0000	0.0000
1.350	0.0000	0.0000
1.375	0.0000	0.0000
1.400	0.0000	0.0000
1.425	0.0000	0.0000
1.450	0.0000	0.0000
1.475	0.0000	0.0000
1.500	0.0000	0.0000
1.525	0.0000	0.0000
1.550	0.0000	0.0000
1.575	0.0000	0.0000
1.600	0.0000	0.0000
1.625	0.0000	0.0000
1.650	0.0000	0.0000
1.675	0.0000	0.0000
1.700	0.0000	0.0000
1.725	0.0000	0.0000
1.750	0.0000	0.0000
1.775	0.0000	0.0000
1.800	0.0000	0.0000
1.825	0.0000	0.0000
1.850	0.0000	0.0000
1.875	0.0000	0.0000
1.900	0.0000	0.0000
1.925	0.0000	0.0000
1.950	0.0000	0.0000
1.975	0.0000	0.0000
2.000	0.0000	0.0000
2.025	0.0000	0.0000
2.050	0.0000	0.0000
2.075	0.0000	0.0000
2.100	0.0000	0.0000
2.125	0.0000	0.0000
2.150	0.0000	0.0000
2.175	0.0000	0.0000
2.200	0.0000	0.0000
2.225	0.0000	0.0000
2.250	0.0000	0.0000
2.275	0.0000	0.0000
2.300	0.0000	0.0000
2.325	0.0000	0.0000
2.350	0.0000	0.0000
2.375	0.0000	0.0000
2.400	0.0000	0.0000
2.425	0.0000	0.0000
